tensor_slicing_512x64x64x8_1x1x1x4,cpu,24165445,48276933,59436546,2143273,537579,2155574,531756,6443907,16,,1577058304
tensor_slicing_512x64x64x8_1x1x1x64,inplace,0,6055302,2565900,294679,21072,299047,17199,463242,0,,67108864
tensor_slicing_512x64x64x8_1x1x1x64,0,dtu,1947111,2558040,48091,22136,49440,16624,208783,262192,,67108864
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12865967,25134408,29717497,1123015,273109,1075983,263932,3307888,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,16719708,17036964,864937,143387,811772,132894,2012017,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,15478077,19001976,395344,142234,396921,131828,1402132,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10647664,16848828,15023849,833007,142396,803547,139938,1972186,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,11972655,8641564,708714,77760,662771,67354,1330792,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7615143,9551208,197628,76497,199137,66071,744055,1048656,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9557287,12438464,7685000,699514,76261,666229,67413,1309605,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10389853,4448782,633722,43485,596335,34357,981593,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,3950114,4825824,97775,42529,103622,33690,405209,524368,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5441304,6808912,4000217,328301,44001,331829,33600,680311,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5963413,2343316,294730,20797,299254,17326,461106,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1966476,2468053,48510,22107,49715,16728,208971,262192,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2812796,3514161,2158417,161813,23766,166884,16949,351927,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3040791,1287948,146282,10097,150538,8801,227057,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,894790,1280088,21106,11653,24792,8534,106142,131136,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12839395,25519942,29717497,1132045,272793,1095696,263902,3314381,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,16880917,17036964,862261,142588,814146,132691,2002949,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,16113664,19001976,395675,141371,415691,131739,1395551,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10645229,16258467,15023849,832992,142219,795785,132614,1970756,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12063137,8641564,707020,77863,663720,67094,1329918,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7841151,9551208,197594,76350,198850,66084,742848,1048624,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9533855,12487392,7677025,698896,76025,668978,69586,1307106,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10372841,4448785,635752,43634,596656,34255,984817,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,3948608,4825824,97792,42267,103821,33758,403151,524320,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5430921,6912499,4000217,329465,43519,334137,33921,677628,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5971590,2343316,294978,21178,299298,17325,464400,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1884613,2459736,46464,23434,49403,16703,217540,262208,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2819838,3521752,2158417,161905,23767,166933,16950,352035,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3037816,1287948,146284,10162,150607,8842,227579,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,911573,1280088,21118,11785,24742,8517,107212,131120,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12837550,25751428,29717497,1131646,273049,1091204,263887,3316059,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,17721617,17036964,870823,142649,815882,132824,2011998,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,15735952,19013164,396339,141638,415682,131862,1398345,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10619906,16395861,15023849,833118,141934,805029,132571,1968594,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,11995697,8643197,708008,77836,663734,67104,1330682,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,8191581,9551208,197578,76194,213319,71182,741583,1048624,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9522359,12393853,7677025,698989,76303,666072,67420,1309405,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10379439,4447260,634670,43600,596604,34197,983470,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,3955412,4825824,98051,42426,103810,33713,404687,524368,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5406754,6774858,3993425,327865,43238,331552,33384,673773,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5926532,2343316,294969,20963,299765,17332,462665,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1961560,2466528,48374,22233,49682,16717,209839,262192,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2808774,3561262,2158417,161763,23701,166890,16943,351389,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3033926,1287948,146351,10138,150644,8845,227448,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,928334,1280088,21318,11793,24707,8519,107466,131136,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12854971,24374046,29717497,1123543,272490,1076683,263878,3303474,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28499360,26000058,890816,150007,1073809,273529,2090856,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,16624910,19008768,395845,141621,419599,133993,1397730,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10477125,16104541,15023849,833484,142082,795598,132566,1970144,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,11882480,8641564,708317,77646,662451,67048,1329478,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7820959,9544416,197258,76046,198586,65926,740080,1048624,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9582543,12331311,7677025,698326,76352,661567,66967,1309142,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10342114,4442073,635354,43571,596814,34067,983914,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,4029661,4825824,97810,42379,103794,34633,404071,524336,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5426848,6835655,4000217,328341,44100,331900,33742,681138,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5931787,2343316,294835,20962,299161,17296,462530,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1944409,2459736,48013,22250,49459,16636,209626,262192,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2805343,3492826,2158417,161899,23728,166940,16975,351715,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3043682,1287948,146091,10000,150643,8818,226095,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,1026464,1280088,21473,11832,25954,8656,107934,131136,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12851546,24352052,29717497,1123496,272748,1076566,263767,3305508,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28425108,26000094,890685,150275,1070349,271767,2092877,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,16463603,19001976,399765,141935,412935,145752,1403365,2109968,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10618886,16262530,15025544,832979,141836,794238,132407,1967687,16,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12007172,8641564,708648,77616,664776,67048,1329571,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7588748,9544416,197269,75947,198274,65957,739318,1048608,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9559914,12358661,7678465,699185,76256,661487,66836,1309243,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10394854,4447260,639511,43497,596325,34219,987487,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,3943698,4825824,97774,42415,107807,33638,404314,524352,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5436700,6903889,4000217,329393,43401,334078,33782,676630,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5921417,2343316,294909,21066,299214,17364,463442,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1887889,2459736,46492,23343,49394,16717,216842,262176,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2812772,3565047,2158417,161823,23681,166887,16945,351281,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3048055,1287948,146241,10013,150853,8797,226347,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,933966,1280088,21198,11860,25895,8511,107882,131136,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12832612,24010318,29717497,1123404,272702,1076764,263868,3305021,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28433946,26026709,890689,150339,1069270,269757,2093386,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,15961832,19001976,398994,141615,396915,131788,1400830,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10602196,16642263,15023849,832912,142145,803423,139800,1970076,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12508309,8641564,704722,77825,671419,73132,1327314,16,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,8146234,9551208,201097,76459,198956,66041,746609,1058448,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9563058,12332474,7677025,698365,76183,661533,66918,1307823,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10376560,4456986,634639,43636,597210,34428,983719,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,4216427,4832616,100067,42465,106101,36018,406711,529360,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5415458,6801945,3994955,328151,44018,331621,33619,680288,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5926351,2336524,294571,20882,299454,17203,461633,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1965743,2466528,48365,22264,49675,16736,210081,262224,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2775770,3480380,2158417,161759,23741,166876,16965,351699,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3014545,1281156,145633,9703,150325,8680,223265,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,934493,1280088,21191,11755,25870,8523,107035,131136,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12825174,23969944,29717497,1123207,272687,1076598,263863,3304706,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28489469,26020381,892091,150147,1063802,270447,2093275,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,15867651,19001976,395586,141251,396906,131784,1394501,2097248,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10508597,15943975,15023849,833505,142163,794312,132361,1970802,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12072004,8641564,706238,77793,665078,67117,1328571,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7771869,9551208,197545,76209,198513,66082,741663,1048592,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9557957,12476026,7677025,699299,76464,661449,66922,1311014,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10394670,4447260,633699,43689,597121,34267,983204,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,4230006,4825824,97777,42144,103841,33733,402169,524336,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5421470,6809765,4000217,328394,44013,331863,33614,680491,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5944248,2336586,294566,21089,299593,17225,463278,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1941033,2459736,48073,22201,49447,16608,209297,262176,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2813315,3530506,2158417,161824,23600,168015,17091,350608,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3050208,1287948,146282,10195,150580,8868,227841,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,943322,1280088,21136,11914,25943,8532,108262,131104,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12878846,25386699,29717578,1123466,272326,1089289,263716,3302085,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28437901,26018404,890656,149947,1068169,269811,2090231,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,15319999,19001976,396381,141558,397774,131800,1397708,2098064,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10483828,16044023,15023849,833563,142087,794263,132439,1970262,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12185095,8641564,706362,77524,663791,67047,1326547,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7921735,9551208,197569,76152,198480,66080,741246,1048624,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9548753,12557052,7677025,699171,76350,666037,67471,1309975,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10364428,4447260,638999,43462,596676,34248,986678,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,3934266,4825824,97918,42512,103588,33681,405238,524352,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5409352,6891218,3993425,329154,43296,333888,33779,675532,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5941008,2336524,294398,20874,299312,17198,461391,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1904911,2466528,46924,23620,49622,16803,219496,262224,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2782076,3516060,2159870,161763,23767,166952,16977,351909,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3021962,1281156,145800,9763,150581,8699,223915,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,917889,1280088,20961,11686,24770,8525,106247,131120,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12886468,24525616,29717497,1123202,272725,1094776,265948,3305006,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,28459569,25999856,890110,150240,1063013,264559,2092014,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,26048478,27958933,412699,146911,593004,248408,1456899,2097280,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10536492,17190325,15023849,838174,141905,806320,132307,1973438,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,11959518,8641564,706718,77862,664312,67022,1329607,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7839523,9551208,197758,76459,198434,66072,743892,1048624,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9545691,12556255,7677025,699369,76499,665960,67438,1311362,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10341230,4440468,633627,43443,596938,34160,981171,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,4168259,4827367,99634,42499,103493,33652,406562,528912,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5436799,6804847,4000217,328352,43973,331823,33605,680154,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5948710,2343316,294894,20985,299435,17265,462766,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1936522,2459736,48035,22049,49447,16610,208049,262192,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2810181,3527680,2158417,161826,23674,168062,17093,351228,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3030627,1287948,146262,10058,150808,8820,226743,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,939255,1280088,21120,11825,25948,8529,107533,131120,,33554432
tensor_slicing_512x64x64x8_1x1x2x4,cpu,12863500,25475484,29725929,1123884,272861,1099623,276516,3306783,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,inplace,0,16505794,17036964,866193,142756,811848,132751,2008234,0,,788529152
tensor_slicing_512x64x64x8_1x1x2x4,0,dtu,18337326,19004004,402495,141602,403308,131798,1404227,2097216,,788529152
tensor_slicing_512x64x64x8_1x1x2x8,cpu,10514407,16225521,15023849,833547,142022,794247,132374,1969743,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,inplace,0,12112910,8641564,706891,77731,664285,66947,1328731,0,,385875968
tensor_slicing_512x64x64x8_1x1x2x8,0,dtu,7936640,9551208,198367,77265,199263,66864,750900,1049392,,385875968
tensor_slicing_512x64x64x8_1x1x2x16,cpu,9552281,12322568,7677025,699482,76522,661455,66886,1311676,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,inplace,0,10419322,4447260,634830,43449,600136,35177,982408,0,,184549376
tensor_slicing_512x64x64x8_1x1x2x16,0,dtu,4220230,4825824,97755,42183,103764,33714,402439,524352,,184549376
tensor_slicing_512x64x64x8_1x1x2x32,cpu,5417665,6920264,4000217,329612,43478,333988,33840,677440,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,inplace,0,5953157,2336524,294453,20854,301182,18027,461277,0,,83886080
tensor_slicing_512x64x64x8_1x1x2x32,0,dtu,1885431,2459736,46521,23473,49393,16706,217918,262208,,83886080
tensor_slicing_512x64x64x8_1x1x2x64,cpu,2815080,3516662,2158417,161710,23769,166939,16966,351846,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,inplace,0,3057566,1287948,146156,9999,150873,8834,226154,0,,33554432
tensor_slicing_512x64x64x8_1x1x2x64,0,dtu,915909,1280088,20978,11812,24773,8527,107280,131104,,33554432
